TYPE,NAME,CONTEXT,LANGUAGE,FILE,LINE_NUMBER,SPLIT_IDENTIFIER,GRAMMAR_PATTERN,IDENTIFIER_ID,POSITION,NORMALIZED_POSITION,CONTEXT_NUMBER,WORD,CORRECT_TAG
VerificationMode,new Verification Mode,PARAMETER,Java,{'mockito.srcml.xml_identifiers'},,new Verification Mode,NM NM N,2490,0,0,5,new,NM
VerificationMode,new Verification Mode,PARAMETER,Java,{'mockito.srcml.xml_identifiers'},,new Verification Mode,NM NM N,2490,1,1,5,verification,NM
VerificationMode,new Verification Mode,PARAMETER,Java,{'mockito.srcml.xml_identifiers'},,new Verification Mode,NM NM N,2490,2,2,5,mode,N
char,next func,PARAMETER,C,{'blender.srcml.xml_identifiers'},,next func,NM N,2491,0,0,5,next,NM
char,next func,PARAMETER,C,{'blender.srcml.xml_identifiers'},,next func,NM N,2491,1,2,5,func,N
string,next Line,PARAMETER,C++,{'kdevelop.srcml.xml_identifiers'},,next Line,NM N,2492,0,0,5,next,NM
string,next Line,PARAMETER,C++,{'kdevelop.srcml.xml_identifiers'},,next Line,NM N,2492,1,2,5,line,N
Class,nullable Class,PARAMETER,Java,{'junit4.srcml.xml_identifiers'},,nullable Class,NM N,2493,0,0,5,nullable,NM
Class,nullable Class,PARAMETER,Java,{'junit4.srcml.xml_identifiers'},,nullable Class,NM N,2493,1,2,5,class,N
int,num Active Contexts,PARAMETER,C++,{'bullet3.srcml.xml_identifiers'},,num Active Contexts,NM NM NPL,2494,0,0,5,num,NM
int,num Active Contexts,PARAMETER,C++,{'bullet3.srcml.xml_identifiers'},,num Active Contexts,NM NM NPL,2494,1,1,5,active,NM
int,num Active Contexts,PARAMETER,C++,{'bullet3.srcml.xml_identifiers'},,num Active Contexts,NM NM NPL,2494,2,2,5,contexts,NPL
Size,num Factors,PARAMETER,C++,{'QuantLib.srcml.xml_identifiers'},,num Factors,NM NPL,2495,0,0,5,num,NM
Size,num Factors,PARAMETER,C++,{'QuantLib.srcml.xml_identifiers'},,num Factors,NM NPL,2495,1,2,5,factors,NPL
int,num Files,PARAMETER,C++,{'openFrameworks.srcml.xml_identifiers'},,num Files,NM NPL,2496,0,0,5,num,NM
int,num Files,PARAMETER,C++,{'openFrameworks.srcml.xml_identifiers'},,num Files,NM NPL,2496,1,2,5,files,NPL
int,num Keys,PARAMETER,Java,{'corenlp.srcml.xml_identifiers'},,num Keys,NM NPL,2497,0,0,5,num,NM
int,num Keys,PARAMETER,Java,{'corenlp.srcml.xml_identifiers'},,num Keys,NM NPL,2497,1,2,5,keys,NPL
String,number Str,PARAMETER,Java,{'jenkins.srcml.xml_identifiers'},,number Str,NM N,2498,0,0,5,number,NM
String,number Str,PARAMETER,Java,{'jenkins.srcml.xml_identifiers'},,number Str,NM N,2498,1,2,5,str,N
grpcclosure,on connect,PARAMETER,C,{'grpc.srcml.xml_identifiers'},,on connect,P N,2499,0,0,5,on,P
grpcclosure,on connect,PARAMETER,C,{'grpc.srcml.xml_identifiers'},,on connect,P N,2499,1,2,5,connect,N
DeclTable,operator Method Decls,PARAMETER,C++,{'swift.srcml.xml_identifiers'},,operator Method Decls,NM NM NPL,2500,0,0,5,operator,NM
DeclTable,operator Method Decls,PARAMETER,C++,{'swift.srcml.xml_identifiers'},,operator Method Decls,NM NM NPL,2500,1,1,5,method,NM
DeclTable,operator Method Decls,PARAMETER,C++,{'swift.srcml.xml_identifiers'},,operator Method Decls,NM NM NPL,2500,2,2,5,decls,NPL
List,ordered Invocations,PARAMETER,Java,{'mockito.srcml.xml_identifiers'},,ordered Invocations,NM NPL,2501,0,0,5,ordered,NM
List,ordered Invocations,PARAMETER,Java,{'mockito.srcml.xml_identifiers'},,ordered Invocations,NM NPL,2501,1,2,5,invocations,NPL
Set,original Set,PARAMETER,Java,{'elasticsearch.srcml.xml_identifiers'},,original Set,NM N,2502,0,0,5,original,NM
Set,original Set,PARAMETER,Java,{'elasticsearch.srcml.xml_identifiers'},,original Set,NM N,2502,1,2,5,set,N
char,out buf,PARAMETER,C,{'irrlicht.srcml.xml_identifiers'},,out buf,NM N,2503,0,0,5,out,NM
char,out buf,PARAMETER,C,{'irrlicht.srcml.xml_identifiers'},,out buf,NM N,2503,1,2,5,buf,N
char[],out table,PARAMETER,C,{'bullet3.srcml.xml_identifiers'},,out table,NM N,2504,0,0,5,out,NM
char[],out table,PARAMETER,C,{'bullet3.srcml.xml_identifiers'},,out table,NM N,2504,1,2,5,table,N
TestRule,outer Rule,PARAMETER,Java,{'junit4.srcml.xml_identifiers'},,outer Rule,NM N,2505,0,0,5,outer,NM
TestRule,outer Rule,PARAMETER,Java,{'junit4.srcml.xml_identifiers'},,outer Rule,NM N,2505,1,2,5,rule,N
T,output array,PARAMETER,C++,{'grpc.srcml.xml_identifiers'},,output array,NM N,2506,0,0,5,output,NM
T,output array,PARAMETER,C++,{'grpc.srcml.xml_identifiers'},,output array,NM N,2506,1,2,5,array,N
int,overlap,PARAMETER,C,{'Telegram.srcml.xml_identifiers'},,overlap,N,2507,0,0,5,overlap,N
short,own flags,PARAMETER,C,{'blender.srcml.xml_identifiers'},,own flags,NM NPL,2508,0,0,5,own,NM
short,own flags,PARAMETER,C,{'blender.srcml.xml_identifiers'},,own flags,NM NPL,2508,1,2,5,flags,NPL
unzglobalinfo,p global info 32,PARAMETER,C,{'bullet3.srcml.xml_identifiers'},,p global info 32,PRE NM N D,2509,0,0,5,p,PRE
unzglobalinfo,p global info 32,PARAMETER,C,{'bullet3.srcml.xml_identifiers'},,p global info 32,PRE NM N D,2509,1,1,5,global,NM
unzglobalinfo,p global info 32,PARAMETER,C,{'bullet3.srcml.xml_identifiers'},,p global info 32,PRE NM N D,2509,2,1,5,info,N
unzglobalinfo,p global info 32,PARAMETER,C,{'bullet3.srcml.xml_identifiers'},,p global info 32,PRE NM N D,2509,3,2,5,32,D
long,packet Sample Count,PARAMETER,Java,{'Telegram.srcml.xml_identifiers'},,packet Sample Count,NM NM N,2510,0,0,5,packet,NM
long,packet Sample Count,PARAMETER,Java,{'Telegram.srcml.xml_identifiers'},,packet Sample Count,NM NM N,2510,1,1,5,sample,NM
long,packet Sample Count,PARAMETER,Java,{'Telegram.srcml.xml_identifiers'},,packet Sample Count,NM NM N,2510,2,2,5,count,N
sizet,palette size,PARAMETER,C++,{'bullet3.srcml.xml_identifiers'},,palette size,NM N,2511,0,0,5,palette,NM
sizet,palette size,PARAMETER,C++,{'bullet3.srcml.xml_identifiers'},,palette size,NM N,2511,1,2,5,size,N
Assignments,parameter Assignment,PARAMETER,Java,{'junit4.srcml.xml_identifiers'},,parameter Assignment,NM N,2512,0,0,5,parameter,NM
Assignments,parameter Assignment,PARAMETER,Java,{'junit4.srcml.xml_identifiers'},,parameter Assignment,NM N,2512,1,2,5,assignment,N
vector,parent field,PARAMETER,C++,{'opencv.srcml.xml_identifiers'},,parent field,NM N,2513,0,0,5,parent,NM
vector,parent field,PARAMETER,C++,{'opencv.srcml.xml_identifiers'},,parent field,NM N,2513,1,2,5,field,N
boolean,parent Had Big Change,PARAMETER,Java,{'elasticsearch.srcml.xml_identifiers'},,parent Had Big Change,N V NM N,2514,0,0,5,parent,N
boolean,parent Had Big Change,PARAMETER,Java,{'elasticsearch.srcml.xml_identifiers'},,parent Had Big Change,N V NM N,2514,1,1,5,had,V
boolean,parent Had Big Change,PARAMETER,Java,{'elasticsearch.srcml.xml_identifiers'},,parent Had Big Change,N V NM N,2514,2,1,5,big,NM
boolean,parent Had Big Change,PARAMETER,Java,{'elasticsearch.srcml.xml_identifiers'},,parent Had Big Change,N V NM N,2514,3,2,5,change,N
bool,parsing,PARAMETER,C++,{'calligra.srcml.xml_identifiers'},,parsing,V,2515,0,0,5,parsing,V
MachineInstContainer,Pass Machine Instructions,PARAMETER,C,{'ogre.srcml.xml_identifiers'},,Pass Machine Instructions,NM NM NPL,2516,0,0,5,pass,NM
MachineInstContainer,Pass Machine Instructions,PARAMETER,C,{'ogre.srcml.xml_identifiers'},,Pass Machine Instructions,NM NM NPL,2516,1,1,5,machine,NM
MachineInstContainer,Pass Machine Instructions,PARAMETER,C,{'ogre.srcml.xml_identifiers'},,Pass Machine Instructions,NM NM NPL,2516,2,2,5,instructions,NPL
char,pem key,PARAMETER,C++,{'grpc.srcml.xml_identifiers'},,pem key,NM N,2517,0,0,5,pem,NM
char,pem key,PARAMETER,C++,{'grpc.srcml.xml_identifiers'},,pem key,NM N,2517,1,2,5,key,N
bool,pen Loaded,PARAMETER,C++,{'calligra.srcml.xml_identifiers'},,pen Loaded,N V,2518,0,0,5,pen,N
bool,pen Loaded,PARAMETER,C++,{'calligra.srcml.xml_identifiers'},,pen Loaded,N V,2518,1,2,5,loaded,V
int,pi Hash,PARAMETER,C,{'Telegram.srcml.xml_identifiers'},,pi Hash,PRE N,2519,0,0,5,pi,PRE
int,pi Hash,PARAMETER,C,{'Telegram.srcml.xml_identifiers'},,pi Hash,PRE N,2519,1,2,5,hash,N
int,point index,PARAMETER,C,{'blender.srcml.xml_identifiers'},,point index,NM N,2520,0,0,5,point,NM
int,point index,PARAMETER,C,{'blender.srcml.xml_identifiers'},,point index,NM N,2520,1,2,5,index,N
String,polling Log,PARAMETER,Java,{'jenkins.srcml.xml_identifiers'},,polling Log,NM N,2521,0,0,5,polling,NM
String,polling Log,PARAMETER,Java,{'jenkins.srcml.xml_identifiers'},,polling Log,NM N,2521,1,2,5,log,N
Map,pre Map,PARAMETER,Java,{'corenlp.srcml.xml_identifiers'},,pre Map,P N,2522,0,0,5,pre,P
Map,pre Map,PARAMETER,Java,{'corenlp.srcml.xml_identifiers'},,pre Map,P N,2522,1,2,5,map,N
QModelIndex,previous Index,PARAMETER,C++,{'calligra.srcml.xml_identifiers'},,previous Index,NM N,2523,0,0,5,previous,NM
QModelIndex,previous Index,PARAMETER,C++,{'calligra.srcml.xml_identifiers'},,previous Index,NM N,2523,1,2,5,index,N
Real,previous Initial Value,PARAMETER,C++,{'QuantLib.srcml.xml_identifiers'},,previous Initial Value,NM NM N,2524,0,0,5,previous,NM
Real,previous Initial Value,PARAMETER,C++,{'QuantLib.srcml.xml_identifiers'},,previous Initial Value,NM NM N,2524,1,1,5,initial,NM
Real,previous Initial Value,PARAMETER,C++,{'QuantLib.srcml.xml_identifiers'},,previous Initial Value,NM NM N,2524,2,2,5,value,N
bool,previous Is Valid,PARAMETER,C++,{'calligra.srcml.xml_identifiers'},,previous Is Valid,N V NM,2525,0,0,5,previous,N
bool,previous Is Valid,PARAMETER,C++,{'calligra.srcml.xml_identifiers'},,previous Is Valid,N V NM,2525,1,1,5,is,V
bool,previous Is Valid,PARAMETER,C++,{'calligra.srcml.xml_identifiers'},,previous Is Valid,N V NM,2525,2,2,5,valid,NM
PrintLabelFlag,print label flag,PARAMETER,C++,{'opencv.srcml.xml_identifiers'},,print label flag,NM NM N,2526,0,0,5,print,NM
PrintLabelFlag,print label flag,PARAMETER,C++,{'opencv.srcml.xml_identifiers'},,print label flag,NM NM N,2526,1,1,5,label,NM
PrintLabelFlag,print label flag,PARAMETER,C++,{'opencv.srcml.xml_identifiers'},,print label flag,NM NM N,2526,2,2,5,flag,N
boolean,print t,PARAMETER,C,{'gimp.srcml.xml_identifiers'},,print t,V N,2527,0,0,5,print,V
boolean,print t,PARAMETER,C,{'gimp.srcml.xml_identifiers'},,print t,V N,2527,1,2,5,t,N
bool,progressive,PARAMETER,C++,{'blender.srcml.xml_identifiers'},,progressive,N,2528,0,0,5,progressive,N
QString,project file,PARAMETER,C++,{'kdevelop.srcml.xml_identifiers'},,project file,NM N,2529,0,0,5,project,NM
QString,project file,PARAMETER,C++,{'kdevelop.srcml.xml_identifiers'},,project file,NM N,2529,1,2,5,file,N
Path,projects Dir,PARAMETER,C++,{'kdevelop.srcml.xml_identifiers'},,projects Dir,NM N,2530,0,0,5,projects,NM
Path,projects Dir,PARAMETER,C++,{'kdevelop.srcml.xml_identifiers'},,projects Dir,NM N,2530,1,2,5,dir,N
List,promises,PARAMETER,Java,{'okhttp.srcml.xml_identifiers'},,promises,NPL,2531,0,0,5,promises,NPL
String,pronoun,PARAMETER,Java,{'corenlp.srcml.xml_identifiers'},,pronoun,N,2532,0,0,5,pronoun,N
IntervalSet,property Interval Set,PARAMETER,Java,{'antlr4.srcml.xml_identifiers'},,property Interval Set,NM NM N,2533,0,0,5,property,NM
IntervalSet,property Interval Set,PARAMETER,Java,{'antlr4.srcml.xml_identifiers'},,property Interval Set,NM NM N,2533,1,1,5,interval,NM
IntervalSet,property Interval Set,PARAMETER,Java,{'antlr4.srcml.xml_identifiers'},,property Interval Set,NM NM N,2533,2,2,5,set,N
PutWatchRequest,put Watch Request,PARAMETER,Java,{'elasticsearch.srcml.xml_identifiers'},,put Watch Request,NM NM N,2534,0,0,5,put,NM
PutWatchRequest,put Watch Request,PARAMETER,Java,{'elasticsearch.srcml.xml_identifiers'},,put Watch Request,NM NM N,2534,1,1,5,watch,NM
PutWatchRequest,put Watch Request,PARAMETER,Java,{'elasticsearch.srcml.xml_identifiers'},,put Watch Request,NM NM N,2534,2,2,5,request,N
long,query Timeout In Ms,PARAMETER,Java,{'elasticsearch.srcml.xml_identifiers'},,query Timeout In Ms,NM N P NPL,2535,0,0,5,query,NM
long,query Timeout In Ms,PARAMETER,Java,{'elasticsearch.srcml.xml_identifiers'},,query Timeout In Ms,NM N P NPL,2535,1,1,5,timeout,N
long,query Timeout In Ms,PARAMETER,Java,{'elasticsearch.srcml.xml_identifiers'},,query Timeout In Ms,NM N P NPL,2535,2,1,5,in,P
long,query Timeout In Ms,PARAMETER,Java,{'elasticsearch.srcml.xml_identifiers'},,query Timeout In Ms,NM N P NPL,2535,3,2,5,ms,NPL
GrammarAST,question AST,PARAMETER,Java,{'antlr4.srcml.xml_identifiers'},,question AST,NM N,2536,0,0,5,question,NM
GrammarAST,question AST,PARAMETER,Java,{'antlr4.srcml.xml_identifiers'},,question AST,NM N,2536,1,2,5,ast,N
RangeInRevision,r,PARAMETER,C++,{'kdevelop.srcml.xml_identifiers'},,r,N,2537,0,0,5,r,N
float,radius,PARAMETER,C,{'gimp.srcml.xml_identifiers'},,radius,N,2538,0,0,5,radius,N
sharedptr,random Walk,PARAMETER,C++,{'QuantLib.srcml.xml_identifiers'},,random Walk,NM N,2539,0,0,5,random,NM
sharedptr,random Walk,PARAMETER,C++,{'QuantLib.srcml.xml_identifiers'},,random Walk,NM N,2539,1,2,5,walk,N
void,rate Pointer,PARAMETER,C++,{'bullet3.srcml.xml_identifiers'},,rate Pointer,NM N,2540,0,0,5,rate,NM
void,rate Pointer,PARAMETER,C++,{'bullet3.srcml.xml_identifiers'},,rate Pointer,NM N,2540,1,2,5,pointer,N
ReadBufferOperation,read Operation,PARAMETER,C++,{'blender.srcml.xml_identifiers'},,read Operation,NM N,2541,0,0,5,read,NM
ReadBufferOperation,read Operation,PARAMETER,C++,{'blender.srcml.xml_identifiers'},,read Operation,NM N,2541,1,2,5,operation,N
int,reader Flags,PARAMETER,Java,{'mockito.srcml.xml_identifiers'},,reader Flags,NM NPL,2542,0,0,5,reader,NM
int,reader Flags,PARAMETER,Java,{'mockito.srcml.xml_identifiers'},,reader Flags,NM NPL,2542,1,2,5,flags,NPL
Map,referee Set Map,PARAMETER,Java,{'jenkins.srcml.xml_identifiers'},,referee Set Map,NM NM N,2543,0,0,5,referee,NM
Map,referee Set Map,PARAMETER,Java,{'jenkins.srcml.xml_identifiers'},,referee Set Map,NM NM N,2543,1,1,5,set,NM
Map,referee Set Map,PARAMETER,Java,{'jenkins.srcml.xml_identifiers'},,referee Set Map,NM NM N,2543,2,2,5,map,N
SourceRange,Reference Range,PARAMETER,C++,{'swift.srcml.xml_identifiers'},,Reference Range,NM N,2544,0,0,5,reference,NM
SourceRange,Reference Range,PARAMETER,C++,{'swift.srcml.xml_identifiers'},,Reference Range,NM N,2544,1,2,5,range,N
MeanMetric,refresh Metric,PARAMETER,Java,{'elasticsearch.srcml.xml_identifiers'},,refresh Metric,NM N,2545,0,0,5,refresh,NM
MeanMetric,refresh Metric,PARAMETER,Java,{'elasticsearch.srcml.xml_identifiers'},,refresh Metric,NM N,2545,1,2,5,metric,N
f32,relative contrast,PARAMETER,C++,{'irrlicht.srcml.xml_identifiers'},,relative contrast,NM N,2546,0,0,5,relative,NM
f32,relative contrast,PARAMETER,C++,{'irrlicht.srcml.xml_identifiers'},,relative contrast,NM N,2546,1,2,5,contrast,N
Set,remote Cluster Names,PARAMETER,Java,{'elasticsearch.srcml.xml_identifiers'},,remote Cluster Names,NM NM NPL,2547,0,0,5,remote,NM
Set,remote Cluster Names,PARAMETER,Java,{'elasticsearch.srcml.xml_identifiers'},,remote Cluster Names,NM NM NPL,2547,1,1,5,cluster,NM
Set,remote Cluster Names,PARAMETER,Java,{'elasticsearch.srcml.xml_identifiers'},,remote Cluster Names,NM NM NPL,2547,2,2,5,names,NPL
int,res Width,PARAMETER,C++,{'openFrameworks.srcml.xml_identifiers'},,res Width,NM N,2548,0,0,5,res,NM
int,res Width,PARAMETER,C++,{'openFrameworks.srcml.xml_identifiers'},,res Width,NM N,2548,1,2,5,width,N
SILFunction,Reserve Fn,PARAMETER,C++,{'swift.srcml.xml_identifiers'},,Reserve Fn,NM N,2549,0,0,5,reserve,NM
SILFunction,Reserve Fn,PARAMETER,C++,{'swift.srcml.xml_identifiers'},,Reserve Fn,NM N,2549,1,2,5,fn,N
boolean,resume,PARAMETER,Java,{'Telegram.srcml.xml_identifiers'},,resume,V,2550,0,0,5,resume,V
Predicate,retain Function,PARAMETER,Java,{'corenlp.srcml.xml_identifiers'},,retain Function,NM N,2551,0,0,5,retain,NM
Predicate,retain Function,PARAMETER,Java,{'corenlp.srcml.xml_identifiers'},,retain Function,NM N,2551,1,2,5,function,N
restrict,rets,PARAMETER,C,{'blender.srcml.xml_identifiers'},,rets,NPL,2552,0,0,5,rets,NPL
bool,return Path,PARAMETER,C++,{'irrlicht.srcml.xml_identifiers'},,return Path,NM N,2553,0,0,5,return,NM
bool,return Path,PARAMETER,C++,{'irrlicht.srcml.xml_identifiers'},,return Path,NM N,2553,1,2,5,path,N
Vector,rot axis,PARAMETER,C++,{'blender.srcml.xml_identifiers'},,rot axis,NM N,2554,0,0,5,rot,NM
Vector,rot axis,PARAMETER,C++,{'blender.srcml.xml_identifiers'},,rot axis,NM N,2554,1,2,5,axis,N
vector3df,rotation Per Second,PARAMETER,C++,{'irrlicht.srcml.xml_identifiers'},,rotation Per Second,N P N,2555,0,0,5,rotation,N
vector3df,rotation Per Second,PARAMETER,C++,{'irrlicht.srcml.xml_identifiers'},,rotation Per Second,N P N,2555,1,1,5,per,P
vector3df,rotation Per Second,PARAMETER,C++,{'irrlicht.srcml.xml_identifiers'},,rotation Per Second,N P N,2555,2,2,5,second,N
ParametersRunnerFactory,runner Factory,PARAMETER,Java,{'junit4.srcml.xml_identifiers'},,runner Factory,NM N,2556,0,0,5,runner,NM
ParametersRunnerFactory,runner Factory,PARAMETER,Java,{'junit4.srcml.xml_identifiers'},,runner Factory,NM N,2556,1,2,5,factory,N
bool,save Dual Cells,PARAMETER,C,{'ogre.srcml.xml_identifiers'},,save Dual Cells,V NM NPL,2557,0,0,5,save,V
bool,save Dual Cells,PARAMETER,C,{'ogre.srcml.xml_identifiers'},,save Dual Cells,V NM NPL,2557,1,1,5,dual,NM
bool,save Dual Cells,PARAMETER,C,{'ogre.srcml.xml_identifiers'},,save Dual Cells,V NM NPL,2557,2,2,5,cells,NPL
char,scene Node Type Name,PARAMETER,C++,{'irrlicht.srcml.xml_identifiers'},,scene Node Type Name,NM NM NM N,2558,0,0,5,scene,NM
char,scene Node Type Name,PARAMETER,C++,{'irrlicht.srcml.xml_identifiers'},,scene Node Type Name,NM NM NM N,2558,1,1,5,node,NM
char,scene Node Type Name,PARAMETER,C++,{'irrlicht.srcml.xml_identifiers'},,scene Node Type Name,NM NM NM N,2558,2,1,5,type,NM
char,scene Node Type Name,PARAMETER,C++,{'irrlicht.srcml.xml_identifiers'},,scene Node Type Name,NM NM NM N,2558,3,2,5,name,N
Map,search Profile Results,PARAMETER,Java,{'elasticsearch.srcml.xml_identifiers'},,search Profile Results,NM NM NPL,2559,0,0,5,search,NM
Map,search Profile Results,PARAMETER,Java,{'elasticsearch.srcml.xml_identifiers'},,search Profile Results,NM NM NPL,2559,1,1,5,profile,NM
Map,search Profile Results,PARAMETER,Java,{'elasticsearch.srcml.xml_identifiers'},,search Profile Results,NM NM NPL,2559,2,2,5,results,NPL
GimpHueRange,secondary range,PARAMETER,C,{'gimp.srcml.xml_identifiers'},,secondary range,NM N,2560,0,0,5,secondary,NM
GimpHueRange,secondary range,PARAMETER,C,{'gimp.srcml.xml_identifiers'},,secondary range,NM N,2560,1,2,5,range,N
QColor,separator Color,PARAMETER,C++,{'calligra.srcml.xml_identifiers'},,separator Color,NM N,2561,0,0,5,separator,NM
QColor,separator Color,PARAMETER,C++,{'calligra.srcml.xml_identifiers'},,separator Color,NM N,2561,1,2,5,color,N
char,server list,PARAMETER,C++,{'grpc.srcml.xml_identifiers'},,server list,NM N,2562,0,0,5,server,NM
char,server list,PARAMETER,C++,{'grpc.srcml.xml_identifiers'},,server list,NM N,2562,1,2,5,list,N
Method,set Protocol Method,PARAMETER,Java,{'okhttp.srcml.xml_identifiers'},,set Protocol Method,NM NM N,2563,0,0,5,set,NM
Method,set Protocol Method,PARAMETER,Java,{'okhttp.srcml.xml_identifiers'},,set Protocol Method,NM NM N,2563,1,1,5,protocol,NM
Method,set Protocol Method,PARAMETER,Java,{'okhttp.srcml.xml_identifiers'},,set Protocol Method,NM NM N,2563,2,2,5,method,N
ofSoundStreamSettings,settings,PARAMETER,C++,{'openFrameworks.srcml.xml_identifiers'},,settings,NPL,2564,0,0,5,settings,NPL
SiblingAlignInfo,Sibling Info,PARAMETER,C++,{'swift.srcml.xml_identifiers'},,Sibling Info,NM N,2565,0,0,5,sibling,NM
SiblingAlignInfo,Sibling Info,PARAMETER,C++,{'swift.srcml.xml_identifiers'},,Sibling Info,NM N,2565,1,2,5,info,N
ImVec2,size contents,PARAMETER,C++,{'bullet3.srcml.xml_identifiers'},,size contents,NM NPL,2566,0,0,5,size,NM
ImVec2,size contents,PARAMETER,C++,{'bullet3.srcml.xml_identifiers'},,size contents,NM NPL,2566,1,2,5,contents,NPL
ImVec2,size on first use,PARAMETER,C,{'bullet3.srcml.xml_identifiers'},,size on first use,N P NM N,2567,0,0,5,size,N
ImVec2,size on first use,PARAMETER,C,{'bullet3.srcml.xml_identifiers'},,size on first use,N P NM N,2567,1,1,5,on,P
ImVec2,size on first use,PARAMETER,C,{'bullet3.srcml.xml_identifiers'},,size on first use,N P NM N,2567,2,1,5,first,NM
ImVec2,size on first use,PARAMETER,C,{'bullet3.srcml.xml_identifiers'},,size on first use,N P NM N,2567,3,2,5,use,N
int,sorted Indices Buf,PARAMETER,C++,{'opencv.srcml.xml_identifiers'},,sorted Indices Buf,NM NM N,2568,0,0,5,sorted,NM
int,sorted Indices Buf,PARAMETER,C++,{'opencv.srcml.xml_identifiers'},,sorted Indices Buf,NM NM N,2568,1,1,5,indices,NM
int,sorted Indices Buf,PARAMETER,C++,{'opencv.srcml.xml_identifiers'},,sorted Indices Buf,NM NM N,2568,2,2,5,buf,N
int16t,speech in,PARAMETER,C,{'Telegram.srcml.xml_identifiers'},,speech in,NM N,2569,0,0,5,speech,NM
int16t,speech in,PARAMETER,C,{'Telegram.srcml.xml_identifiers'},,speech in,NM N,2569,1,2,5,in,N
QGradient,src Gradient,PARAMETER,C++,{'calligra.srcml.xml_identifiers'},,src Gradient,NM N,2570,0,0,5,src,NM
QGradient,src Gradient,PARAMETER,C++,{'calligra.srcml.xml_identifiers'},,src Gradient,NM N,2570,1,2,5,gradient,N
QList,start Dirs,PARAMETER,C++,{'kdevelop.srcml.xml_identifiers'},,start Dirs,NM NPL,2571,0,0,5,start,NM
QList,start Dirs,PARAMETER,C++,{'kdevelop.srcml.xml_identifiers'},,start Dirs,NM NPL,2571,1,2,5,dirs,NPL
int,Start Slot,PARAMETER,C++,{'ogre.srcml.xml_identifiers'},,Start Slot,NM N,2572,0,0,5,start,NM
int,Start Slot,PARAMETER,C++,{'ogre.srcml.xml_identifiers'},,Start Slot,NM N,2572,1,2,5,slot,N
Real,start Up Fix Cost,PARAMETER,C++,{'QuantLib.srcml.xml_identifiers'},,start Up Fix Cost,NM NM NM N,2573,0,0,5,start,NM
Real,start Up Fix Cost,PARAMETER,C++,{'QuantLib.srcml.xml_identifiers'},,start Up Fix Cost,NM NM NM N,2573,1,1,5,up,NM
Real,start Up Fix Cost,PARAMETER,C++,{'QuantLib.srcml.xml_identifiers'},,start Up Fix Cost,NM NM NM N,2573,2,1,5,fix,NM
Real,start Up Fix Cost,PARAMETER,C++,{'QuantLib.srcml.xml_identifiers'},,start Up Fix Cost,NM NM NM N,2573,3,2,5,cost,N
File,status File,PARAMETER,Java,{'antlr4.srcml.xml_identifiers'},,status File,NM N,2574,0,0,5,status,NM
